date,price,ret_1d,ret_5d,log_ret_1d,mom_10,mom_20,mom_60,ma_20,ma_50,ma_100,ma_ratio_20_100,vol_10,vol_20,vol_60,vol_of_vol_20,zscore_20,zscore_60,drawdown,regime,entries,exits,size_pct
2017-02-28,111.50595934374672,-0.004367783387689617,-0.0063918940583818085,-0.004377350020366364,-0.016647073191917272,-0.041520565623160866,0.009736543386398955,114.11900478340108,114.96279246856089,113.18336681352474,0.008266567749463105,0.1531442778795749,0.1681107878897406,0.12645954422156228,0.036847740419487136,-1.0802450329811764,-1.9071081557175866,-0.057877477571228186,mid_vol_neutral,False,False,0.6
2017-03-01,111.1874585723572,-0.002856356496675261,-0.016542609206481873,-0.002860443667693704,-0.006639281654138962,-0.042168954333685504,0.005879112061274894,113.8742508216126,114.91774599893832,113.23001980555122,0.00568957788020974,0.1402067146927103,0.16813409740355142,0.1266022388397161,0.03551876341290953,-1.0934577939670793,-1.9862737284211238,-0.06056851535883179,mid_vol_neutral,False,False,0.6
2017-03-02,112.26740864063626,0.00971287663326037,-0.00838998327700613,0.009666009876661299,-0.008415413601441046,-0.035455229001424726,0.013031504540439665,113.66791168617624,114.8911915086845,113.28155486709719,0.0034105889483273533,0.1360498187642561,0.1725777933404366,0.1280276022434606,0.03363911642757952,-0.5818053542946886,-1.3763819491806306,-0.05144393324311136,mid_vol_neutral,False,False,0.6
2017-03-03,110.55878069010905,-0.015219269521010048,-0.02149104376037636,-0.015336271241803201,-0.006688152602399522,-0.055104963088044356,-0.01484235932147393,113.34552997757407,114.81159895626946,113.30167669466643,0.0003870488432913266,0.13052815956668273,0.1768086535586505,0.12923360113174723,0.031387436604105,-1.176858202373692,-2.124287651216067,-0.06588026367887367,high_vol_trend,False,False,0.3
2017-03-06,110.74713104106732,0.0017036218180281892,-0.01114333071692053,0.001702172300431785,-0.0025712254117722377,-0.053658966226691196,0.003725174106094631,113.03155349593824,114.7314530803571,113.32027714792875,-0.0025478551522920556,0.13059021039350888,0.17722959773453253,0.12455608031854218,0.028211186429182463,-1.0070666352589823,-1.9128634937151632,-0.06428887691542617,high_vol_defensive,False,False,0.3
2017-03-07,112.47582716763908,0.015609398729532042,0.008697901256581986,0.015488825167057733,0.0022504111348378153,-0.049682988899540814,0.014529634610239262,112.7375392245234,114.67914141893866,113.36056936384745,-0.005496003970519414,0.143706392380292,0.18226887921650475,0.12821815317844124,0.024455389839858812,-0.13834403220978114,-1.0460107070252753,-0.049682988899540814,high_vol_defensive,False,True,0.3
2017-03-08,112.35182168665752,-0.0011025078374995445,0.010472072383438613,-0.0011031160463431924,-0.006243772224064359,-0.04704439025262164,0.016789615024036753,112.46021660367114,114.62120295980361,113.42674481363888,-0.008521166780865896,0.13805246351385667,0.1822541887919666,0.1280328354914728,0.01909511482201803,-0.07473132154217918,-1.0653782255717619,-0.05073072085238817,high_vol_defensive,False,True,0.3
2017-03-09,112.68578367691175,0.002972466180260369,0.0037265938649631014,0.0029680571376565082,-0.004694655472250342,-0.03898907170359722,0.022603186245061968,112.23162845912509,114.56938866950317,113.47220888937429,-0.010932901037104648,0.13890658796649177,0.182805229904577,0.1279879781947191,0.01002490877174341,0.49545572779199337,-0.8780115584158,-0.04790905002416168,high_vol_defensive,False,True,0.3
2017-03-10,112.97078259452044,0.0025291470521766612,0.021816466221458386,0.0025259541421970132,-0.00014343616918000013,-0.0029885045368951424,0.014916887470679763,112.21469717508992,114.52170828422265,113.52266569723334,-0.011521650888922763,0.13932478708707385,0.13943973689425085,0.12646272592720936,0.011467256186672284,0.8413696077747805,-0.7200309784731836,-0.045501072004626164,mid_vol_neutral,False,True,0.6
2017-03-13,112.98268504806552,0.00010535868896122125,0.020186112145597734,0.0001053531391243637,0.008817840905150032,-0.001763814972148503,0.009122069472198735,112.20471554176154,114.4782487207799,113.5801033947019,-0.01210940835439056,0.13047171561472487,0.1393900253481513,0.125928868378842,0.012682931614123549,0.8757239178672391,-0.6914871406445857,-0.04540050724895772,mid_vol_neutral,False,True,0.6
2017-03-14,113.18710658317708,0.0018093173748225944,0.0063238424953113714,0.001807682531810715,0.01507674790947977,-0.0018213090083827321,0.002645421269106274,112.1943892996411,114.4587836014906,113.64860773561766,-0.01279574351988122,0.1271187917108352,0.13937964128117247,0.12484512410933703,0.013785418927170194,1.1346319473883772,-0.585996911135261,-0.043673333800726466,mid_vol_neutral,False,True,0.6
2017-03-15,114.1838020802773,0.008805733507886604,0.016305747126460268,0.008767189145568675,0.026948574474073173,0.020130373643823418,0.006558722287042462,112.30704953696636,114.44326119487029,113.72489201736089,-0.012467301179570067,0.12932213878110127,0.13403763458555995,0.1257458962094043,0.015472889855056219,1.9186796177284997,-0.11960904298408478,-0.03525217603169006,mid_vol_neutral,False,True,0.6
2017-03-16,114.50146048046264,0.0027819917921634296,0.01611274061648027,0.0027781292151110317,0.019899380121772392,0.0113165050061943,0.007978575331317739,112.3711123869411,114.4202439161823,113.79331763851971,-0.012498143837377462,0.1233287510937567,0.1284385918334176,0.12583817069884867,0.017508866493043646,1.976266497939038,0.03756148034797317,-0.03256825550390274,low_vol_meanrev,False,True,1.0
2017-03-17,113.2672710840218,-0.010778809206992035,0.002624470528504119,-0.01083732141207465,0.024498193422596737,0.017646193164103874,-0.01109791244338576,112.46931626949603,114.37022428967877,113.85062644699947,-0.012132653289760098,0.10688845333653833,0.11879840658601186,0.12664008567439675,0.020199652740542466,0.7492933721335633,-0.5107835347061291,-0.04299601769861361,low_vol_meanrev,False,True,1.0
2017-03-20,113.11260294782868,-0.0013655148103496328,0.0011498921246904104,-0.0013664479752953818,0.021359216121672686,0.018733071350632846,-0.014307264327224845,112.5733153700096,114.31042014932146,113.88498192821282,-0.011517467325323327,0.10858034718402577,0.11846172191580318,0.12659162776798055,0.022338255953806486,0.5298701268012146,-0.5566670114938858,-0.04430282081000969,low_vol_meanrev,False,True,1.0
2017-03-21,113.3978077277549,0.002521423541616885,0.0018615295587838254,0.002518250086575586,0.008197144073825324,0.010466002152960785,-0.014715281594826157,112.63204182380869,114.23482511053022,113.91787218048789,-0.011287345278377159,0.07894173856047762,0.11294009577451054,0.1265504239146081,0.024359645858024755,0.7432303982501397,-0.3957408157658634,-0.04189310344374331,low_vol_meanrev,False,True,1.0
2017-03-22,112.57831197075832,-0.007226733685751774,-0.014060576721645957,-0.00725297301850708,0.002015902196338848,-0.0042404568618654714,-0.02317103479881022,112.60807100280158,114.146666402948,113.93065323884099,-0.011608660166871676,0.08853804588359136,0.11306704049870323,0.12731461044975956,0.02574027366341261,-0.02902013719836908,-0.7504971425120636,-0.048817086827637524,low_vol_meanrev,False,False,1.0
2017-03-23,111.3824162253137,-0.010622789811906563,-0.027240213723571993,-0.010679614425824708,-0.011566387605157158,-0.016206742872542756,-0.03378036310694088,112.51632681939677,114.04253802020557,113.93101464146193,-0.012417056290748851,0.10196914346338876,0.11873597642368941,0.12903115674558324,0.02627468610471205,-1.0800416305085718,-1.2695735811139914,-0.058921302986944535,low_vol_meanrev,True,False,1.0
2017-03-24,112.21438864940684,0.0074695131627433575,-0.009295557529888088,0.007441754492765422,-0.006695482918167239,-0.006837958712926695,-0.027223948709046986,112.47769680109752,113.96359184053946,113.94044834989292,-0.012837860215395347,0.10967682994175601,0.12215819079081064,0.13005155332769702,0.02670865450640316,-0.2517638996873672,-0.8376753340092646,-0.0518919032724281,low_vol_meanrev,False,False,1.0
2017-03-27,112.19851021550728,-0.0001415008724876543,-0.008081263347312406,-0.00014151088468061218,-0.006940663803702618,0.0018159754322502053,-0.025679614202225864,112.48786582131098,113.87903711595114,113.94418335262937,-0.01278097300334713,0.10963621582300918,0.11799773851477227,0.1300244635436831,0.027091858332463956,-0.27772031578513806,-0.8110876612229887,-0.05202606139532773,low_vol_meanrev,False,False,1.0
2017-03-28,111.00317084453326,-0.010653790043005484,-0.021117135606101622,-0.010710947992492842,-0.019294916219445235,-0.004509072897740718,-0.027655761007159274,112.4627263963503,113.77469927136266,113.92926141769793,-0.012872329751799971,0.11916663046729395,0.12316310771436258,0.130632771694151,0.02699485190087707,-1.3609514546972274,-1.3305633036720086,-0.06212557670346286,low_vol_meanrev,True,False,1.0
2017-03-29,110.45486143571723,-0.004939583298786743,-0.018861985917790647,-0.004951823364220351,-0.032657352239316983,-0.006588846854191033,-0.0391881003490826,112.42609653951831,113.64920817804855,113.91676984972666,-0.01308563534741003,0.10346500675977621,0.12397891830059422,0.13002002081245756,0.026669535817220293,-1.745528029063945,-1.5281568652156898,-0.06675828554113772,low_vol_meanrev,True,False,1.0
2017-03-30,111.24984396056136,0.007197352063193607,-0.0011902441089458593,0.007171574736595352,-0.028398035328606963,-0.009063758506550057,-0.038066510781979424,112.37521830551457,113.57057874437314,113.89409646267326,-0.013335881352344536,0.1126899869633423,0.12158235531492916,0.13029876719674996,0.02593912610614723,-0.9706910868065668,-1.102273594816136,-0.060041416362118794,low_vol_meanrev,False,False,1.0
2017-03-31,111.86120878730928,0.0054954218809031286,-0.003147366985182365,0.005480377143031975,-0.012413667984191967,0.011780412999044199,-0.03374883476758206,112.44033971037456,113.50420952993981,113.87796022132737,-0.012624220772471939,0.11023147373071661,0.10982226383238762,0.1308608688423707,0.02506212617060146,-0.5331586125773754,-0.7801698840624585,-0.05487594739445256,low_vol_meanrev,False,False,1.0
2017-04-03,110.8685598365595,-0.008873933703301806,-0.01185354757735424,-0.00891354154533183,-0.01983901928509424,0.001096450936026061,-0.04508288930028015,112.44641115014917,113.41225039439716,113.83832170371517,-0.0122270825213735,0.11674786144991672,0.1147318466093269,0.13176222018226688,0.02339977048112345,-1.4656412116212425,-1.200496515878846,-0.06326291557867014,low_vol_meanrev,True,False,1.0
2017-04-04,111.49546856642536,0.005654522172832799,0.004434987921035027,0.005638595373086845,-0.016775801926406375,-0.008716171517925808,-0.04849129062785862,112.3973932200885,113.34017340989234,113.80931644692211,-0.012406042588719801,0.12110647969133878,0.10154386111602393,0.1307987983044983,0.021158659582296107,-0.8219713428758283,-0.8694877672781026,-0.05796611496469495,low_vol_meanrev,False,False,1.0
2017-04-05,112.03552674929362,0.004843768000728277,0.014310509225493151,0.004832074701057311,-0.004821401315785234,-0.00281521859294831,-0.04231882561178968,112.38157847322029,113.28122638600603,113.78063679274224,-0.012296102034218825,0.12074074603542387,0.10319264832889688,0.13129402315876434,0.017602327396960132,-0.31452473499732114,-0.5887148767700974,-0.05340312137675918,low_vol_meanrev,False,False,1.0
2017-04-06,113.25297317458576,0.010866610445956715,0.018005681111197935,0.010807993100244922,0.0167940058463818,0.0050333722601623165,-0.028612192389417035,112.40993794810399,113.24864044474519,113.76675275318266,-0.011926285775443413,0.11824589142098198,0.10991664073704607,0.13327549358604368,0.01121174005577604,0.7556164056561157,0.0020599551304034294,-0.04311682184740184,low_vol_meanrev,False,True,1.0
2017-04-07,113.9479444916891,0.006136450970094964,0.018654685811124283,0.0061176996268730134,0.015448605683700878,0.008649686890068953,-0.019057513673939597,112.45879604296242,113.19729156365167,113.73520933036507,-0.011222674973895397,0.1166000025718086,0.1116307786200951,0.1337781828204641,0.010442325154885551,1.2815604443701099,0.3656971104203044,-0.0372449551405597,low_vol_meanrev,False,True,1.0
2017-04-10,114.73655838136048,0.0069208259366968505,0.03488814638255544,0.006896986947999124,0.02262105050216978,0.015523381592045027,-0.014512948026394246,112.54648970962717,113.1574775532259,113.73192416890599,-0.010423058151362241,0.11908022913996383,0.11394575094133533,0.13449468128127287,0.00933801858575922,1.7310107379740425,0.7889624702552427,-0.030581895055410646,low_vol_meanrev,False,True,1.0
2017-04-11,114.51299450304128,-0.0019484973357499769,0.027064112787850148,-0.0019503981262084592,0.03161912972219283,0.011714125043825963,-0.014688243370072351,112.6127841056204,113.12101126963142,113.73420429313654,-0.009860008204970683,0.09895484691391496,0.11428234395681765,0.134503985843439,0.007866636228027059,1.4250566666683824,0.7107340934589256,-0.03247080365012289,low_vol_meanrev,False,True,1.0
2017-04-12,114.81869796362888,0.0026695962490044245,0.024841863068696624,0.0026660392061106475,0.03950787200481276,0.005560297273208725,-0.016368780052266163,112.64452889978797,113.09573447274146,113.74199343076403,-0.00964871898120978,0.0883759775085016,0.11045538033986646,0.13429975641199926,0.006815921213713938,1.5759906759000166,0.8939213496894184,-0.029887891336744965,low_vol_meanrev,False,True,1.0
2017-04-13,115.46466066664684,0.0056259364935715706,0.019528736686246884,0.005610170019337715,0.03788604600272194,0.008412121401268458,0.0024599911950049513,112.69268890909716,113.07714385908713,113.74247280141176,-0.009229480126983658,0.08707492745367765,0.11175650394843957,0.13203645433819566,0.006127770434445589,1.8958384509645525,1.2570942556048637,-0.024430102221760563,low_vol_meanrev,False,True,1.0
2017-04-14,117.03391388799392,0.013590766320074499,0.02708227348962744,0.013499240196473198,0.04624217060375169,0.03325446766681628,0.016098712445733243,112.88102104929578,113.07769383960397,113.75271581589892,-0.007663067737335827,0.10014858068368288,0.1127763278547466,0.13490973350035207,0.006058595585712004,2.368240275665433,2.0817836775208174,-0.011171359712157658,low_vol_meanrev,False,True,1.0
2017-04-17,115.73981476400895,-0.011057471129466534,0.008743999269298808,-0.011119059391138544,0.04393720757833042,0.023226517184756545,0.0023669039157907523,113.01238164010479,113.05195692140843,113.74941719942672,-0.00647946668623145,0.10858715436129238,0.12116170664620865,0.13681465846853874,0.00618481144404301,1.4611782882533866,1.4497818030352032,-0.02210530385413012,low_vol_meanrev,False,True,1.0
2017-04-18,115.54081324218954,-0.0017193869043696797,0.008975564245863543,-0.0017208667465572606,0.036282592716798234,0.018898121201598173,0.003835778169617665,113.11953191582654,112.99565093433354,113.74354564352856,-0.005486146261500235,0.1123145814503111,0.12147204225537998,0.13669886660395736,0.006367319846356617,1.2419673093776211,1.4728325778035136,-0.02378668318853594,low_vol_meanrev,False,True,1.0
2017-04-19,115.87633023345128,0.0029038828951155615,0.00921132436249561,0.002899674771811129,0.03428201388968688,0.029295325227026048,0.007770307247661146,113.28443282896117,112.95521205692849,113.7513266780838,-0.004104513439600943,0.1121316462274143,0.11767503286017571,0.13679829472491398,0.006382053429533749,1.271284444106029,1.7899101173545775,-0.02095187403586307,low_vol_meanrev,False,True,1.0
2017-04-20,117.43609760383124,0.013460621053821509,0.017073942155133137,0.01337083174344387,0.036936111361923984,0.05435042247846056,0.02222995211464096,113.58711689788706,112.95878307764846,113.78315921274154,-0.00172294666636863,0.11759197345690085,0.11588604131372536,0.13946134298790497,0.00632816210491895,1.761027099608552,2.7271367409753373,-0.007773278218805801,low_vol_meanrev,False,True,1.0
2017-04-21,117.50358484600818,0.0005746720433832397,0.00401311844072616,0.000574506982638686,0.031204076301511563,0.04713474145571883,0.008481251377794985,113.85157670771711,113.04266660906416,113.85143426849154,1.2510973312895857e-06,0.11762457643201789,0.11468078642714874,0.13646117401276053,0.006096948231418618,1.5698962447467466,2.5306799948696903,-0.007203073261100368,low_vol_trend,True,False,1.0
2017-04-24,117.78866219346207,0.0024261161719234536,0.017702183415712947,0.002423177903511049,0.02660097056386368,0.049823762964565255,0.009093019923464674,114.13108430661484,113.13479349864073,113.9108165257015,0.0019336862611605277,0.11568687421500526,0.11430833930987203,0.1364980684656266,0.006043762636956489,1.4930365531707792,2.467287404684846,-0.004794432581703201,low_vol_trend,True,False,1.0
2017-04-25,117.39154948327442,-0.003371400122835433,0.01601803024534254,-0.0033770960981073283,0.025137365350765384,0.057551316688858156,0.00907060583627528,114.45050323855192,113.21475185979449,113.98042456455387,0.004124205325554131,0.11747809659883879,0.10583766350704417,0.13650052591847517,0.00596243770014495,1.2068800473892025,2.1096650076785,-0.008149668753943629,low_vol_trend,True,False,1.0
2017-04-26,117.07907971637428,-0.0026617739375239813,0.010379595906255146,-0.002665322756606166,0.019686530093394827,0.059972175009356476,0.008584770173573064,114.78171415258475,113.31772150744655,114.04583940511276,0.006452447115216753,0.12029059215294029,0.10391326364970087,0.1365396748089156,0.005797946604169792,0.9935729797374733,1.839730321709946,-0.010789750115578922,low_vol_trend,True,False,1.0
2017-04-27,116.52597992569484,-0.004724155605077662,-0.0077498971500795655,-0.004735349697171047,0.009191723709404798,0.04742600777942574,0.0011322607666535145,115.04552095084144,113.38383703634108,114.10286705031083,0.008261439216202593,0.12269691504539351,0.10602522105458469,0.13680294293360154,0.005557967659492396,0.677377823637187,1.5004405647478234,-0.015462933262170742,low_vol_trend,True,False,1.0
2017-04-28,116.71456290362634,0.0016183771039879336,-0.00671487549435934,0.0016170689429709523,-0.0027287046443068563,0.04338728473375553,-0.002494324425458605,115.2881886566573,113.49206442575516,114.14776811538104,0.00999073884759194,0.10092752450698703,0.10538640064598091,0.13641425049758288,0.005724972435353636,0.6856551030891184,1.5171540686297378,-0.013869581015334753,low_vol_trend,True,False,1.0
2017-05-01,116.38803006635948,-0.002797704323636907,-0.011891060659150132,-0.0028016252130785655,0.005600625019767103,0.049783908422159406,-0.005457137747483798,115.5641621681473,113.59917260833119,114.2082873178267,0.011871948018512768,0.08312026014841713,0.09897057502759758,0.136533488215055,0.006315242911979892,0.45468866057080043,1.3077878163869987,-0.01662848235219805,low_vol_trend,True,False,1.0
2017-05-02,117.08615334622168,0.005998239505077718,-0.0026015172165032574,0.0059803216810636545,0.01337484184738158,0.050142708503579936,-0.010729984466874787,115.8436964071371,113.69643010222016,114.27049885891242,0.013767311457763665,0.08613994887372692,0.09912555347403165,0.13505294783969313,0.006520420314936076,0.7935319986358386,1.5557353699445164,-0.010729984466874787,low_vol_trend,True,False,1.0
2017-05-03,117.2062499807129,0.0010257116751977158,0.0010861911850237327,0.0010251859924126684,0.011477061316856219,0.046152531982020406,-0.0058696713607618856,116.10223256870809,113.77940053401642,114.33759509995224,0.015433571671795487,0.08570170189010849,0.09883781807657609,0.13484877922721217,0.006846079693393586,0.8428857136342127,1.535073530895581,-0.009715278662019378,low_vol_trend,True,False,1.0
2017-05-04,118.5105207491372,0.011127996746239432,0.01703088722967916,0.011066536125838553,0.009149002455194788,0.04642304239065442,0.010685659200446285,116.36510994743564,113.88526495113096,114.42075005740882,0.016993070654153675,0.07664486622673224,0.09914299320275767,0.13629474923797516,0.007295412819355763,1.7396832078114857,1.986279576338813,0.0,low_vol_trend,True,False,1.0
2017-05-05,118.67294995604423,0.001370588922234628,0.016779286180722552,0.0013696505225800043,0.0099517398687754,0.041466351020485126,0.04733536043002329,116.60136022065339,113.998984169944,114.49437577488459,0.018402514809211956,0.07664813049659486,0.09812870953962767,0.11657884261044035,0.0077347655431967656,1.7293957623102927,1.930711607524193,0.0,low_vol_trend,True,False,1.0
2017-05-08,120.27236531421885,0.01347750568909789,0.03337400972973503,0.01338749198092621,0.021086096696449452,0.04824797789784219,0.06264271436340385,116.8781505672963,114.16452888000362,114.57748577110657,0.020079553855683496,0.09916925960435884,0.10496565169333852,0.11935843773445412,0.007704656404915658,2.475158082962225,2.3858410436807436,0.0,low_vol_trend,True,False,1.0
2017-05-09,119.7496603099815,-0.004346010846895343,0.022748266021549668,-0.00435548220374402,0.020087568799345812,0.045729882706028846,0.05605278536799374,117.13998385764333,114.3294028993283,114.64609768394459,0.021752909380080787,0.10078414456620387,0.10660891633099595,0.11985291913455376,0.0076045132259109265,1.8698396981164132,2.045977219167672,-0.004346010846895343,low_vol_trend,True,False,1.0
2017-05-10,120.08945654334867,0.0028375548831420794,0.024599426763591836,0.0028335366238441298,0.02571233762912284,0.04590505443102488,0.07289212604885131,117.40352178662931,114.50744285874815,114.71259442884322,0.023457994051867548,0.09737131336859416,0.10661914992410651,0.11638049008811635,0.0075971437769434096,1.876374249844764,2.043487905571361,-0.001520788008054108,low_vol_trend,True,False,1.0
2017-05-11,119.8864696702114,-0.001690297208264968,0.011610352501840726,-0.0016917273724199667,0.028838974335675616,0.03829577792923655,0.05887876884414944,117.62461223680755,114.65982407933963,114.77550779401209,0.02482327891686409,0.09206396497118574,0.10672583361983518,0.11451036284482512,0.007555101022965464,1.551907259553994,1.8564941270603363,-0.00320851463259475,low_vol_trend,True,False,1.0
2017-05-12,117.92619828860596,-0.01635106436112288,-0.006292517947138476,-0.01648621831313209,0.010381184274151689,0.007624152444102528,0.05950417639790828,117.66922645683815,114.8071724313096,114.80938569378952,0.02490946838332686,0.13365820445832355,0.11577072678945435,0.11412799782102237,0.007685114300668646,0.17696774614697008,1.1183372661451343,-0.019507116364456456,low_vol_trend,True,False,1.0
2017-05-15,118.76377172265896,0.007102522138491718,-0.012543143951801339,0.007077418026379073,0.020412250769644702,0.026127197151782022,0.06962954418097689,117.82042430477063,114.96750524494142,114.84947916264926,0.02586816382435586,0.13488071990736847,0.10971067869880595,0.11457919253957273,0.007058853928626367,0.6752669360252328,1.3649558429988211,-0.012543143951801339,low_vol_trend,True,False,1.0
2017-05-16,118.71763140831412,-0.00038850495968234533,-0.008618219867980281,-0.0003885804472863664,0.013933996595380416,0.027495203443527183,0.05786992533601576,117.97926521307689,115.0923413297549,114.88574137434678,0.02692696066303024,0.13345597643506507,0.10932380186987689,0.11286306397641531,0.006271056499284523,0.5673182080834372,1.2914818321238137,-0.012926775837848403,low_vol_trend,True,False,1.0
2017-05-17,118.90284692137708,0.0015601348415210659,-0.009881047480161276,0.0015589190954801125,0.014475311179594552,0.026118506530439678,0.0517003004895602,118.13059104747317,115.22336183444929,114.92228239712645,0.02791720268189657,0.13343911186527777,0.109179274298909,0.11206334029773742,0.005769149075530102,0.6343737099220638,1.3004701686954234,-0.011386808509700641,low_vol_trend,True,False,1.0
2017-05-18,117.85208614484492,-0.008837137240515047,-0.01696925041635433,-0.008876416318780214,-0.005555916893539403,0.003542254464355743,0.04093708519633177,118.15139047452385,115.32668788380798,114.94803827665557,0.027867828332646116,0.13058648755135543,0.10487775606206931,0.11380462591620939,0.005330719111150606,-0.24769019225982866,0.8926435302863486,-0.020123318960683978,low_vol_trend,True,False,1.0
2017-05-19,118.58617480479118,0.006228898307697683,0.005596521602180715,0.006209578904858924,-0.000731212557581129,0.009213250474032542,0.04955602267298609,118.20551997246301,115.43899572801338,114.98035200611803,0.028049731193842353,0.13477297500607494,0.1070454545612611,0.11421766773359172,0.004927452194123099,0.3166669275064878,1.1061736834235312,-0.014019766760405727,low_vol_trend,True,False,1.0
2017-05-22,119.34857675714451,0.006429096423831382,0.004924102914575679,0.006408517937042253,-0.007680804768916638,0.013243333735468932,0.06565863139138228,118.28351570064713,115.56631356219495,115.02228114148743,0.02835306800382531,0.11865889338272188,0.10893689533307803,0.11299793639475124,0.004555905989496229,0.8701459410268659,1.3154700287965544,-0.007680804768916638,low_vol_trend,True,False,1.0
2017-05-23,120.022673414482,0.005648133188124849,0.010992823818050779,0.005632242291723439,0.0022798653774365185,0.022413231129404743,0.0763790036053611,118.41507189720751,115.70302489882106,115.08090425015584,0.02897237963827659,0.1207553988356123,0.10919185786440513,0.11279761423444111,0.0046393924501929714,1.2720006021829608,1.4783633607717257,-0.0020760537891186814,low_vol_trend,True,False,1.0
2017-05-24,120.55271679718145,0.004416193770897081,0.0138757810979524,0.004406471001764592,0.003857626365937783,0.02966915258662861,0.08422944768298346,118.58875375124785,115.83040319315914,115.1368321940147,0.02998103640211669,0.12195519328031737,0.10882055571331445,0.11265074414497257,0.004684814601457733,1.5009623728727244,1.5781511893018356,0.0,low_vol_trend,True,False,1.0
2017-05-25,119.82752658317372,-0.006015544346692603,0.016762031992381576,-0.006033710623587646,-0.0004916575423383751,0.028333137894091864,0.06734027296147116,118.75383108412181,115.93692451521338,115.17858421569785,0.031040899597519767,0.12591132283963125,0.10988919914929998,0.11228863954798086,0.0047789758799198345,0.8651456103970326,1.2804446797224363,-0.006015544346692603,low_vol_trend,True,False,1.0
2017-05-26,119.41371883011496,-0.0034533613841352118,0.006978419083725651,-0.00345933800013692,0.0126139955590574,0.02312612804554104,0.08009258138280195,118.88878888044624,116.05985347013522,115.21503887990701,0.03188602838878096,0.09083372169319519,0.11123466288514344,0.10746534274301318,0.004924976040143083,0.4560135303442737,1.09870298786279,-0.009448131882276445,low_vol_trend,True,False,1.0
2017-05-29,120.9543523371157,0.012901645825070807,0.01345450129027248,0.012819128573615404,0.01844485555386588,0.039233607340485976,0.09216691394256826,119.11710499398404,116.21668845792097,115.2635543036212,0.033432516580323535,0.10484590875506558,0.11759047891493135,0.11006069826908059,0.005244848472006548,1.7017151524015484,1.5287002573871853,0.0,low_vol_trend,True,False,1.0
2017-05-30,120.81561765067124,-0.001147000366367834,0.0066066203462318285,-0.001147658674722819,0.017672069577781224,0.03185230873049183,0.07414740298466227,119.30357820920653,116.36504465637928,115.29993488345477,0.034723725818220474,0.10536697926910843,0.1170637305050458,0.1061704518773661,0.005344682828772235,1.466013594259836,1.4179472414697432,-0.001147000366367834,low_vol_trend,True,False,1.0
2017-05-31,122.05865189347006,0.01028868839120567,0.012491921677901363,0.010236120101832792,0.02654103794654894,0.04140053890944939,0.08639673181165053,119.5461983048444,116.55465145483353,115.35065892889075,0.03637204516135473,0.11365750738666364,0.12101729732805747,0.10766456830284428,0.0056400818966928735,2.3229678517980843,1.7247257934500977,0.0,low_vol_trend,True,False,1.0
2017-06-01,121.34752890758422,-0.005826076028649596,0.012684917796041084,-0.005843113817459609,0.029659574786340848,0.023938871760190716,0.07686635303976841,119.68804871276674,116.75395370847895,115.39824586434226,0.037173899969566326,0.10587837845880733,0.11911295942287205,0.10862303648804456,0.005553043871345955,1.4766614642718825,1.4478257889330253,-0.005826076028649596,low_vol_trend,True,False,1.0
2017-06-02,120.67747281569844,-0.005521794287183912,0.01058298826939108,-0.0055370957469299984,0.017635259880418586,0.016891152199356885,0.0682184370523411,119.78827485574945,116.92321539180477,115.4434036161721,0.0376363750849138,0.11193857312529036,0.12147902519746837,0.10947044701683487,0.005356911215543315,0.7954322944954588,1.1913388503848135,-0.01131569992250181,low_vol_trend,True,False,1.0
2017-06-05,120.60207268743208,-0.0006248069876430007,-0.0029125008143713327,-0.0006250022608718595,0.010502814229936153,0.002741339395395226,0.06743854278312722,119.80476022441012,117.09128664124326,115.4851618785972,0.037403925106446634,0.10929086918209895,0.11200499554514916,0.10950968306440846,0.005148926536105677,0.7069739312618923,1.1259428510842937,-0.011933436781763285,low_vol_trend,True,False,1.0
2017-06-06,120.09304499449335,-0.004220720934523192,-0.005980788495963729,-0.0042296533200581144,0.0005863190513040184,0.002867521157245756,0.06101347246862732,119.8219294586357,117.27308412424247,115.52389169780257,0.03720475217434949,0.10893494963874749,0.11193899815377249,0.11004159593493036,0.005012576950635929,0.24002901778454952,0.9339775006462302,-0.016103790009840857,low_vol_trend,True,False,1.0
2017-06-07,119.85909852118948,-0.0019480434800749347,-0.018020462606782583,-0.0019499433845737468,-0.005753651136364835,-0.0019182202067509202,0.049703165751322054,119.81041155752773,117.46116886595192,115.55518852200025,0.036824162462573806,0.10649885074767902,0.11171334011558448,0.10899003468998343,0.004858417986914209,0.04316935416895684,0.8339511342151366,-0.018020462606782583,low_vol_trend,True,False,1.0
2017-06-08,119.8297668468646,-0.00024471796206360086,-0.012507564631790036,-0.0002447479103901077,1.8695735068297026e-05,-0.00047297099916931984,0.046534833215608806,119.80757641636042,117.63276732367798,115.60167303402555,0.03638272069900683,0.1020642575015069,0.11155340807087807,0.10893523310776998,0.0046928229925346865,0.01967789552084202,0.7987810035710559,-0.01826077063796161,low_vol_trend,True,False,1.0
2017-06-09,119.9362457012706,0.0008885843410015859,-0.006142216083360186,0.0008881897836504059,0.004375769185272604,0.017044960677400578,0.05887821392202297,119.90807878699363,117.79426806195721,115.64923879594852,0.03682549090149578,0.10023751072835493,0.09333604866369503,0.10623764820690748,0.006258103773550637,0.027158825187082163,0.8115193937839387,-0.017388412531803565,low_vol_trend,True,False,1.0
